call_id,caller_msisdn,callee_msisdn,start_timestamp,duration_sec,call_type,caller_tower_id,caller_tower_lat,caller_tower_lon,callee_tower_id,callee_tower_lat,callee_tower_lon
01EC0864,+91-96200-22222,+91-96200-33333,2025-05-03T10:27:00,90,VOICE,BOM-519,19.065912,72.878755,BOM-212,19.041229,72.863666
26726F86,+91-91761-48718,+91-75300-81586,2025-05-12T10:12:00,954,VOICE,BOM-808,19.054074,72.900314,BOM-447,19.043901,72.856292
6E6173AE,+91-91761-46444,+91-91761-70552,2025-04-28T10:25:00,20,SMS,BOM-318,19.120082,72.846385,BOM-103,18.962819,72.834214
FCADFC31,+91-80720-70192,+91-87890-90135,2025-04-19T21:01:00,47,SMS,BOM-519,19.065941,72.878165,BOM-244,19.09904,72.848671
88060529,+91-63990-36629,+91-93400-73840,2025-04-18T19:41:00,44,SMS,BOM-212,19.040929,72.863335,BOM-702,19.076333,72.878009
F206F013,+91-70420-23231,+91-87890-92089,2025-05-05T12:59:00,1573,VOICE,BOM-621,19.135795,72.829816,BOM-318,19.119536,72.847219
728087E3,+91-88200-26523,+91-80720-14972,2025-04-21T14:39:00,526,VOICE,BOM-103,18.963476,72.834562,BOM-621,19.136279,72.829606
534A0698,+91-88200-31901,+91-63990-40203,2025-04-30T11:49:00,1125,VOICE,BOM-318,19.119684,72.84642,BOM-702,19.075923,72.877594
7F03BBEB,+91-87890-49363,+91-88200-85533,2025-05-11T20:22:00,8,SMS,BOM-519,19.066114,72.87867,BOM-103,18.963613,72.834309
62E5B782,+91-93400-46053,+91-80720-68073,2025-04-26T10:38:00,700,VOICE,BOM-103,18.963242,72.834307,BOM-447,19.043914,72.855854
61A23879,+91-88200-65680,+91-63990-42202,2025-04-21T12:35:00,63,VOICE,BOM-808,19.054746,72.900876,BOM-621,19.135703,72.829987
EEB75856,+91-75300-62034,+91-91761-26254,2025-05-08T07:43:00,985,VOICE,BOM-519,19.066009,72.877927,BOM-212,19.041271,72.863574
07495B5A,+91-63990-85551,+91-80720-47285,2025-05-20T15:50:00,739,VOICE,BOM-621,19.135513,72.829549,BOM-621,19.135527,72.829723
6A864E05,+91-77540-13732,+91-63990-29202,2025-04-28T15:27:00,56,SMS,BOM-212,19.041521,72.863549,BOM-808,19.054071,72.90016
3EF27CFC,+91-89120-37297,+91-89120-20568,2025-05-12T10:31:00,11,SMS,BOM-447,19.044317,72.85555,BOM-702,19.075704,72.877283
988AC6EA,+91-89120-74793,+91-77540-19909,2025-05-10T18:28:00,916,VOICE,BOM-519,19.066453,72.878024,BOM-621,19.13609,72.829529
4141030D,+91-89120-49728,+91-80720-79189,2025-05-15T18:27:00,409,VOICE,BOM-244,19.098544,72.848532,BOM-901,19.030041,72.85526
74F82EAA,+91-63990-22543,+91-88200-47646,2025-05-10T20:30:00,1685,VOICE,BOM-808,19.054015,72.900694,BOM-808,19.054586,72.900405
9AE043A2,+91-80720-87892,+91-89120-36619,2025-05-07T22:56:00,1660,VOICE,BOM-702,19.075813,72.877443,BOM-447,19.043944,72.855451
95B51E88,+91-77540-77183,+91-75300-14511,2025-04-21T20:11:00,9,SMS,BOM-621,19.136294,72.829612,BOM-702,19.075535,72.87732
FF205DC7,+91-63990-26812,+91-75300-42024,2025-05-19T15:18:00,902,VOICE,BOM-808,19.054331,72.900147,BOM-447,19.044154,72.855305
EB09F288,+91-91761-92359,+91-63990-43110,2025-05-08T19:11:00,1563,VOICE,BOM-212,19.041898,72.863338,BOM-447,19.044293,72.855917
D057F52D,+91-77540-20250,+91-93400-43306,2025-04-19T07:20:00,6,SMS,BOM-103,18.963328,72.833871,BOM-808,19.054185,72.900777
A24FA99B,+91-75300-80507,+91-77540-39540,2025-05-13T20:13:00,54,SMS,BOM-901,19.029263,72.855491,BOM-702,19.075612,72.877686
76D150E3,+91-63990-56441,+91-80720-23244,2025-04-20T22:04:00,1138,VOICE,BOM-212,19.041072,72.863799,BOM-901,19.029168,72.855402
34B77630,+91-93400-39086,+91-63990-68038,2025-05-12T09:07:00,42,SMS,BOM-808,19.054116,72.900706,BOM-901,19.02953,72.855275
D0AE4EDC,+91-87890-65867,+91-87890-34921,2025-05-16T14:33:00,844,VOICE,BOM-901,19.030091,72.855294,BOM-621,19.135663,72.829482
A7B4F44F,+91-93400-56190,+91-88200-33797,2025-04-23T17:28:00,310,VOICE,BOM-519,19.066191,72.878265,BOM-103,18.963674,72.83372
437A8780,+91-96200-44444,+91-96200-11111,2025-04-27T09:36:00,416,VOICE,BOM-808,19.054379,72.900144,BOM-447,19.044139,72.856152
4000E6DF,+91-80720-60963,+91-75300-78975,2025-05-14T10:09:00,739,VOICE,BOM-447,19.04401,72.855447,BOM-519,19.06668,72.878383
6E1970BA,+91-93400-41534,+91-80720-68177,2025-05-03T14:02:00,1014,VOICE,BOM-212,19.041707,72.864024,BOM-244,19.09936,72.84857
F0797654,+91-91761-81400,+91-91761-18894,2025-04-21T08:22:00,412,VOICE,BOM-318,19.119858,72.8469,BOM-103,18.96309,72.83453
ABB69198,+91-88200-96929,+91-93400-16753,2025-04-16T12:08:00,126,VOICE,BOM-901,19.029541,72.85528,BOM-808,19.054328,72.900369
71D7BA3E,+91-75300-46952,+91-70420-68880,2025-05-13T19:04:00,654,VOICE,BOM-621,19.1361,72.82931,BOM-447,19.044092,72.855469
114A3D5B,+91-80720-20465,+91-70420-89857,2025-05-04T13:30:00,1473,VOICE,BOM-318,19.120145,72.847263,BOM-702,19.075559,72.877329
6F1B0CB2,+91-80720-77753,+91-63990-69023,2025-05-09T19:56:00,24,SMS,BOM-244,19.099136,72.848611,BOM-621,19.13625,72.82966
78244C6B,+91-88200-17102,+91-88200-20534,2025-04-24T20:07:00,366,VOICE,BOM-103,18.963585,72.83406,BOM-447,19.044216,72.856219
0C2059BD,+91-70420-16958,+91-75300-42921,2025-04-15T12:21:00,50,VOICE,BOM-621,19.135856,72.82968,BOM-901,19.029758,72.855433
647B3932,+91-91761-28466,+91-89120-59285,2025-05-15T09:24:00,25,SMS,BOM-244,19.098538,72.84939,BOM-103,18.963776,72.83419
B0EF97DC,+91-63990-87745,+91-88200-63208,2025-05-13T17:46:00,1299,VOICE,BOM-103,18.963048,72.833796,BOM-447,19.044432,72.855405
F70151CB,+91-77540-74390,+91-70420-65742,2025-04-25T07:27:00,1108,VOICE,BOM-901,19.030039,72.855513,BOM-901,19.029292,72.855635
B158ECC1,+91-63990-94633,+91-93400-83829,2025-04-18T19:29:00,32,SMS,BOM-318,19.119678,72.846457,BOM-318,19.119598,72.846998
053CCAF7,+91-80720-46575,+91-89120-19697,2025-04-30T17:37:00,1310,VOICE,BOM-621,19.135846,72.829984,BOM-212,19.041537,72.864002
9151CCC5,+91-88200-86353,+91-93400-58012,2025-05-10T16:32:00,477,VOICE,BOM-621,19.136236,72.829708,BOM-318,19.119621,72.846633
1B3AEE32,+91-89120-26107,+91-87890-77919,2025-04-29T23:14:00,301,VOICE,BOM-621,19.136113,72.829873,BOM-901,19.029312,72.855209
46AF9192,+91-88200-57160,+91-70420-15175,2025-05-07T20:57:00,56,SMS,BOM-808,19.054639,72.90049,BOM-621,19.136097,72.83005
A121845F,+91-88200-26613,+91-89120-38187,2025-05-05T19:28:00,39,SMS,BOM-621,19.135543,72.829842,BOM-901,19.029181,72.854883
9BA2831C,+91-80720-26024,+91-70420-53420,2025-04-15T20:59:00,764,VOICE,BOM-103,18.963491,72.834195,BOM-808,19.054194,72.900106
028DDC77,+91-77540-35148,+91-63990-33800,2025-04-18T15:26:00,1546,VOICE,BOM-103,18.9628,72.83467,BOM-318,19.120093,72.847116
7E6CE4E0,+91-80720-49071,+91-63990-55567,2025-05-18T12:43:00,60,SMS,BOM-244,19.099293,72.848738,BOM-901,19.029578,72.855497
AE890117,+91-80720-44162,+91-70420-91584,2025-04-27T08:13:00,801,VOICE,BOM-447,19.044302,72.855695,BOM-447,19.044809,72.855535
BE048F62,+91-77540-48220,+91-89120-50243,2025-05-06T13:50:00,1330,VOICE,BOM-318,19.119827,72.846707,BOM-212,19.040933,72.864197
1D27E4A6,+91-80720-79889,+91-91761-82552,2025-05-08T17:34:00,37,SMS,BOM-244,19.099122,72.849084,BOM-621,19.136468,72.829912
69F8708B,+91-70420-86534,+91-89120-60130,2025-05-02T20:45:00,627,VOICE,BOM-244,19.098888,72.848673,BOM-519,19.065888,72.878368
F53531DC,+91-88200-41475,+91-93400-72537,2025-04-24T11:15:00,683,VOICE,BOM-212,19.041675,72.863733,BOM-621,19.136366,72.829991
7A1AADE4,+91-88200-79770,+91-77540-74948,2025-04-17T20:49:00,55,SMS,BOM-447,19.044671,72.855304,BOM-244,19.098732,72.848929
7FEA2885,+91-75300-83283,+91-75300-83601,2025-05-05T09:38:00,43,VOICE,BOM-519,19.066674,72.878851,BOM-901,19.029929,72.855601
20572C7D,+91-93400-94123,+91-80720-46107,2025-04-26T19:22:00,939,VOICE,BOM-808,19.054984,72.900149,BOM-702,19.07548,72.877895
040BDE85,+91-77540-44084,+91-75300-61725,2025-04-24T09:05:00,645,VOICE,BOM-808,19.054114,72.90099,BOM-702,19.075665,72.877214
BF01A16C,+91-80720-62001,+91-87890-85449,2025-04-30T20:37:00,1192,VOICE,BOM-318,19.119988,72.846696,BOM-702,19.076398,72.877854
5FB56B3C,+91-93400-54516,+91-77540-82199,2025-04-20T20:26:00,1291,VOICE,BOM-103,18.962889,72.833995,BOM-447,19.044392,72.85629
4AF59834,+91-80720-50835,+91-80720-10539,2025-05-03T19:34:00,11,SMS,BOM-702,19.076167,72.877615,BOM-318,19.119386,72.847169
5EBB764D,+91-87890-50498,+91-91761-47630,2025-04-20T23:16:00,19,SMS,BOM-808,19.054908,72.900476,BOM-702,19.075811,72.878043
8B3424C9,+91-75300-98811,+91-80720-50730,2025-05-09T08:46:00,10,SMS,BOM-702,19.076068,72.878122,BOM-519,19.066766,72.878623
075F3D40,+91-91761-62555,+91-77540-12390,2025-04-29T14:52:00,1315,VOICE,BOM-901,19.029856,72.85552,BOM-702,19.075444,72.878079
85DD54C9,+91-93400-28293,+91-87890-87984,2025-04-22T14:46:00,1270,VOICE,BOM-901,19.030016,72.855101,BOM-244,19.098968,72.848544
147F5B38,+91-77540-79553,+91-63990-34847,2025-04-27T13:49:00,1323,VOICE,BOM-901,19.029765,72.855592,BOM-621,19.135953,72.829992
6872750C,+91-77540-58656,+91-91761-66518,2025-04-15T12:13:00,1428,VOICE,BOM-447,19.04437,72.856028,BOM-318,19.119804,72.846679
2896FF08,+91-70420-44597,+91-87890-20938,2025-04-17T15:55:00,371,VOICE,BOM-621,19.136417,72.829246,BOM-103,18.963095,72.833818
863DC0BE,+91-91761-45956,+91-70420-13353,2025-05-06T22:53:00,1449,VOICE,BOM-702,19.07589,72.87792,BOM-901,19.029669,72.854929
1B71E4E3,+91-87890-89533,+91-63990-66879,2025-04-18T11:06:00,1425,VOICE,BOM-901,19.029884,72.85553,BOM-702,19.075866,72.87796
C0899ED8,+91-87890-32120,+91-87890-25449,2025-05-09T13:41:00,1322,VOICE,BOM-519,19.066079,72.87835,BOM-901,19.029869,72.855693
20564B18,+91-91761-23161,+91-91761-46052,2025-04-16T18:24:00,1334,VOICE,BOM-808,19.054825,72.900662,BOM-519,19.066048,72.878406
CA2C5EB6,+91-87890-32576,+91-91761-72100,2025-04-25T15:16:00,175,VOICE,BOM-244,19.099058,72.84888,BOM-519,19.066794,72.878404
1662836F,+91-88200-45665,+91-91761-43570,2025-05-05T08:20:00,55,SMS,BOM-621,19.135563,72.829868,BOM-702,19.075455,72.878069
F160D488,+91-77540-90438,+91-88200-30616,2025-05-20T23:56:00,53,SMS,BOM-103,18.963489,72.83387,BOM-519,19.066677,72.878616
6B15BE8A,+91-96200-11111,+91-96200-33333,2025-04-24T15:28:00,583,VOICE,BOM-519,19.065897,72.878045,BOM-447,19.04403,72.855373
B2F3A540,+91-75300-53343,+91-75300-17664,2025-05-06T15:19:00,631,VOICE,BOM-244,19.099087,72.848648,BOM-702,19.075979,72.877587
4049C5F1,+91-96200-11111,+91-80720-91591,2025-05-19T22:15:00,1455,VOICE,BOM-244,19.099229,72.849468,BOM-702,19.076153,72.878186
AAB6E9C7,+91-77540-90947,+91-63990-71750,2025-04-21T15:09:00,642,VOICE,BOM-901,19.029152,72.855736,BOM-808,19.054931,72.900384
024B24B1,+91-77540-93522,+91-77540-23282,2025-05-06T17:28:00,138,VOICE,BOM-519,19.065994,72.878049,BOM-447,19.044864,72.856217
7EBB8884,+91-63990-10160,+91-63990-88014,2025-04-24T11:02:00,993,VOICE,BOM-318,19.120047,72.846505,BOM-447,19.044731,72.855504
96309B04,+91-91761-76859,+91-63990-44971,2025-05-08T18:05:00,598,VOICE,BOM-519,19.066492,72.878096,BOM-318,19.11997,72.846456
A4F35407,+91-80720-84023,+91-63990-55381,2025-05-12T23:20:00,1688,VOICE,BOM-808,19.054733,72.900199,BOM-621,19.136362,72.829614
E381DA4B,+91-91761-80425,+91-89120-46803,2025-04-17T20:01:00,269,VOICE,BOM-702,19.075708,72.877284,BOM-519,19.066758,72.87823
E80F0FFE,+91-89120-41093,+91-87890-77751,2025-05-18T11:30:00,1052,VOICE,BOM-621,19.135906,72.829595,BOM-901,19.029964,72.854945
C27F7B42,+91-89120-27605,+91-88200-61755,2025-04-26T13:14:00,43,SMS,BOM-244,19.098848,72.84903,BOM-103,18.963408,72.834234
85E5D19E,+91-80720-40792,+91-80720-55529,2025-04-22T21:27:00,37,SMS,BOM-103,18.962949,72.834475,BOM-702,19.075478,72.877556
C4B98081,+91-63990-41290,+91-75300-39148,2025-04-20T08:58:00,803,VOICE,BOM-702,19.076163,72.877445,BOM-621,19.135641,72.829624
81C3B0B0,+91-89120-41710,+91-91761-81410,2025-05-06T18:16:00,882,VOICE,BOM-244,19.099447,72.849251,BOM-318,19.120019,72.846995
AA25E5E0,+91-89120-64703,+91-89120-61493,2025-05-09T15:35:00,392,VOICE,BOM-702,19.075827,72.877388,BOM-244,19.098566,72.849106
EE239BE4,+91-80720-78482,+91-89120-15554,2025-04-18T07:37:00,516,VOICE,BOM-318,19.119573,72.846491,BOM-212,19.041049,72.863788
C9EA562D,+91-70420-23699,+91-93400-58637,2025-04-29T16:45:00,1392,VOICE,BOM-318,19.119804,72.846916,BOM-702,19.075966,72.877255
3A2D2BE7,+91-70420-40434,+91-75300-66319,2025-05-15T11:05:00,390,VOICE,BOM-621,19.135523,72.829994,BOM-103,18.963035,72.834057
9A1D90A4,+91-89120-68858,+91-89120-93125,2025-04-29T19:32:00,15,SMS,BOM-103,18.96326,72.834231,BOM-103,18.963627,72.833969
11C79946,+91-96200-11111,+91-96200-33333,2025-05-02T19:21:00,23,SMS,BOM-244,19.099115,72.849213,BOM-212,19.041319,72.863491
12C725D4,+91-91761-67482,+91-80720-25670,2025-05-08T13:35:00,28,SMS,BOM-901,19.03,72.854881,BOM-447,19.044398,72.855439
CB37ACC3,+91-70420-17531,+91-75300-33756,2025-05-02T22:18:00,557,VOICE,BOM-212,19.04143,72.863275,BOM-901,19.029644,72.854975
C5768515,+91-75300-17917,+91-91761-79511,2025-05-20T21:00:00,430,VOICE,BOM-901,19.029318,72.855003,BOM-702,19.075545,72.877925
4D7AAF86,+91-70420-80274,+91-91761-96908,2025-04-27T15:23:00,1417,VOICE,BOM-519,19.06667,72.878729,BOM-212,19.040983,72.863551
8A110D05,+91-77540-68853,+91-80720-17811,2025-04-22T12:40:00,51,SMS,BOM-901,19.029498,72.855685,BOM-103,18.962916,72.834695
549A5940,+91-88200-16096,+91-89120-54551,2025-04-26T20:13:00,54,SMS,BOM-318,19.119643,72.846477,BOM-702,19.075962,72.877416
7E9AD5C2,+91-89120-18987,+91-70420-14633,2025-05-06T21:38:00,23,SMS,BOM-103,18.96303,72.83396,BOM-621,19.135571,72.82985
7F4C69AA,+91-70420-84348,+91-91761-74332,2025-04-18T17:07:00,1704,VOICE,BOM-212,19.041621,72.863967,BOM-212,19.041328,72.86393
4BB5AC0C,+91-63990-16857,+91-91761-34495,2025-05-10T09:13:00,53,SMS,BOM-212,19.041053,72.863307,BOM-212,19.041284,72.86351
A8B3663E,+91-89120-35678,+91-77540-35874,2025-05-08T08:39:00,439,VOICE,BOM-103,18.96297,72.834588,BOM-103,18.963536,72.83387
9F4B8F2E,+91-70420-76571,+91-87890-28951,2025-04-17T17:53:00,822,VOICE,BOM-447,19.044176,72.855834,BOM-103,18.962804,72.834648
363EFE09,+91-89120-34495,+91-93400-96185,2025-05-18T09:55:00,1234,VOICE,BOM-447,19.044163,72.856033,BOM-621,19.136214,72.830038
417670D8,+91-89120-28588,+91-93400-79366,2025-05-05T18:56:00,384,VOICE,BOM-103,18.963487,72.834492,BOM-318,19.119703,72.846555
403DFE43,+91-87890-66321,+91-75300-66738,2025-05-06T16:34:00,813,VOICE,BOM-901,19.029685,72.855706,BOM-447,19.044445,72.856023
17667B31,+91-70420-62790,+91-87890-68902,2025-05-06T13:09:00,1410,VOICE,BOM-702,19.076238,72.877661,BOM-103,18.962931,72.83372
21C68BA7,+91-77540-68090,+91-88200-64076,2025-05-19T17:45:00,8,SMS,BOM-212,19.041866,72.863767,BOM-212,19.041603,72.863547
E907D6B5,+91-91761-39981,+91-75300-49223,2025-05-03T14:11:00,37,VOICE,BOM-103,18.963489,72.833944,BOM-103,18.963,72.834134
6A0F08AB,+91-96200-33333,+91-96200-11111,2025-05-03T09:52:00,1726,VOICE,BOM-103,18.962913,72.834539,BOM-519,19.066548,72.878411
265207A9,+91-87890-93565,+91-93400-96889,2025-04-24T07:37:00,153,VOICE,BOM-901,19.029317,72.855516,BOM-447,19.044035,72.855428
8E46C1FF,+91-75300-23286,+91-77540-89881,2025-04-20T17:46:00,54,SMS,BOM-244,19.098667,72.849339,BOM-244,19.098738,72.848976
02DD0D33,+91-80720-61470,+91-75300-65783,2025-05-07T14:19:00,552,VOICE,BOM-447,19.044483,72.856086,BOM-447,19.044776,72.856075
C16A31A2,+91-80720-68897,+91-80720-99918,2025-05-16T21:59:00,1401,VOICE,BOM-103,18.962885,72.83413,BOM-519,19.066136,72.878796
641FFEE8,+91-77540-25179,+91-77540-74312,2025-05-10T14:10:00,1352,VOICE,BOM-212,19.041756,72.863725,BOM-212,19.041758,72.863932
B141CE70,+91-89120-18967,+91-91761-17346,2025-04-17T08:40:00,335,VOICE,BOM-808,19.054397,72.900665,BOM-901,19.02951,72.855387
5E77F30C,+91-87890-30268,+91-63990-45868,2025-05-15T08:23:00,37,SMS,BOM-447,19.04429,72.855581,BOM-447,19.04394,72.856115
6D0EBBE5,+91-91761-34816,+91-87890-13362,2025-05-19T11:25:00,1626,VOICE,BOM-103,18.963338,72.834459,BOM-621,19.135822,72.829223
96FB1FA1,+91-87890-21630,+91-87890-55570,2025-05-07T16:03:00,1486,VOICE,BOM-212,19.041073,72.863373,BOM-519,19.066365,72.878507
F00DF8FE,+91-70420-80717,+91-63990-71935,2025-04-24T16:01:00,51,VOICE,BOM-702,19.076091,72.87785,BOM-808,19.054361,72.900548
9D67E46F,+91-77540-41064,+91-75300-77903,2025-05-12T22:30:00,1779,VOICE,BOM-244,19.098998,72.848748,BOM-447,19.044489,72.85559
25E77D46,+91-96200-11111,+91-96200-22222,2025-05-17T10:16:00,1517,VOICE,BOM-244,19.098917,72.848903,BOM-621,19.135681,72.829663
C000B2A0,+91-70420-82405,+91-91761-73937,2025-05-09T20:08:00,1562,VOICE,BOM-621,19.135556,72.829834,BOM-103,18.96344,72.834492
75028385,+91-70420-39645,+91-87890-86270,2025-05-17T17:50:00,96,VOICE,BOM-702,19.075861,72.878107,BOM-621,19.136484,72.829572
FB00BC91,+91-93400-99892,+91-88200-54257,2025-04-30T09:58:00,1796,VOICE,BOM-808,19.054696,72.900663,BOM-103,18.962874,72.834602
FD7B3914,+91-75300-47957,+91-77540-71242,2025-05-17T19:43:00,1296,VOICE,BOM-808,19.054342,72.9008,BOM-212,19.041546,72.863983
D2058CE4,+91-88200-46393,+91-63990-48958,2025-04-15T11:12:00,740,VOICE,BOM-702,19.076047,72.877894,BOM-318,19.119314,72.846609
48C58CE5,+91-91761-27539,+91-87890-96344,2025-04-23T08:07:00,1182,VOICE,BOM-901,19.029418,72.855651,BOM-519,19.06621,72.877953
CB650473,+91-80720-16779,+91-91761-29260,2025-04-30T16:29:00,392,VOICE,BOM-808,19.054103,72.900997,BOM-808,19.054934,72.900219
90632A4D,+91-70420-57481,+91-87890-98175,2025-04-26T14:46:00,458,VOICE,BOM-901,19.029785,72.855066,BOM-519,19.066601,72.878873
